scope	sourceId	predicateId	targetId
synset	awn4-01302485-n	instance_hypernym	awn4-00958596-n
synset	awn4-01302626-v	hypernym	awn4-01302344-v
synset	awn4-01302635-s	similar	awn4-01300436-a
synset	awn4-01302730-v	hypernym	awn4-01288043-v
synset	awn4-01302733-n	domain_region	awn4-09171719-n
synset	awn4-01302733-n	holo_part	awn4-01304577-n
synset	awn4-01302733-n	instance_hypernym	awn4-01077041-n
synset	awn4-01302836-a	also	awn4-00009065-a
synset	awn4-01302836-a	similar	awn4-01303135-s
synset	awn4-01302836-a	similar	awn4-01303318-s
synset	awn4-01302836-a	similar	awn4-01303596-s
synset	awn4-01302836-a	similar	awn4-01303896-s
synset	awn4-01302836-a	similar	awn4-01303991-s
synset	awn4-01302836-a	similar	awn4-01304141-s
synset	awn4-01302836-a	similar	awn4-01304251-s
synset	awn4-01302857-v	hypernym	awn4-01305902-v
synset	awn4-01302999-n	domain_region	awn4-08868745-n
synset	awn4-01302999-n	holo_part	awn4-01314011-n
synset	awn4-01302999-n	instance_hypernym	awn4-00958596-n
synset	awn4-01303023-v	hypernym	awn4-01285811-v
synset	awn4-01303135-s	similar	awn4-01302836-a
synset	awn4-01303151-v	hypernym	awn4-01304044-v
synset	awn4-01303241-v	hypernym	awn4-01303637-v
synset	awn4-01303241-v	hyponym	awn4-01303391-v
synset	awn4-01303273-n	domain_region	awn4-08868745-n
synset	awn4-01303273-n	holo_part	awn4-01314011-n
synset	awn4-01303273-n	instance_hypernym	awn4-00958596-n
synset	awn4-01303318-s	similar	awn4-01302836-a
synset	awn4-01303391-v	hypernym	awn4-01303241-v
synset	awn4-01303523-v	hypernym	awn4-01303637-v
synset	awn4-01303571-n	domain_region	awn4-08868745-n
synset	awn4-01303571-n	holo_part	awn4-01314011-n
synset	awn4-01303571-n	instance_hypernym	awn4-00958596-n
synset	awn4-01303596-s	similar	awn4-01302836-a
synset	awn4-01303637-v	hypernym	awn4-00234091-v
synset	awn4-01303637-v	hyponym	awn4-01303241-v
synset	awn4-01303637-v	hyponym	awn4-01303523-v
synset	awn4-01303637-v	hyponym	awn4-01303864-v
synset	awn4-01303864-v	hypernym	awn4-01303637-v
synset	awn4-01303896-s	similar	awn4-01302836-a
synset	awn4-01303914-n	domain_region	awn4-09059869-n
synset	awn4-01303914-n	holo_part	awn4-01309790-n
synset	awn4-01303914-n	instance_hypernym	awn4-00958596-n
synset	awn4-01303991-s	similar	awn4-01302836-a
synset	awn4-01304044-v	hypernym	awn4-00513267-v
synset	awn4-01304044-v	hyponym	awn4-01289516-v
synset	awn4-01304044-v	hyponym	awn4-01290655-v
synset	awn4-01304044-v	hyponym	awn4-01291064-v
synset	awn4-01304044-v	hyponym	awn4-01303151-v
synset	awn4-01304044-v	hyponym	awn4-01304843-v
synset	awn4-01304044-v	hyponym	awn4-01305025-v
synset	awn4-01304044-v	hyponym	awn4-01348559-v
synset	awn4-01304044-v	hyponym	awn4-01505401-v
synset	awn4-01304121-n	domain_region	awn4-09067337-n
synset	awn4-01304121-n	instance_hypernym	awn4-00964678-n
synset	awn4-01304121-n	mero_part	awn4-01272126-n
synset	awn4-01304121-n	mero_part	awn4-01275984-n
synset	awn4-01304121-n	mero_part	awn4-01277402-n
synset	awn4-01304121-n	mero_part	awn4-01277882-n
synset	awn4-01304121-n	mero_part	awn4-01278190-n
synset	awn4-01304121-n	mero_part	awn4-01281835-n
synset	awn4-01304121-n	mero_part	awn4-01282108-n
synset	awn4-01304121-n	mero_part	awn4-01282801-n
synset	awn4-01304121-n	mero_part	awn4-01285204-n
synset	awn4-01304121-n	mero_part	awn4-01292928-n
synset	awn4-01304121-n	mero_part	awn4-01296993-n
synset	awn4-01304121-n	mero_part	awn4-01301288-n
synset	awn4-01304121-n	mero_part	awn4-01302226-n
synset	awn4-01304141-s	similar	awn4-01302836-a
synset	awn4-01304251-s	similar	awn4-01302836-a
synset	awn4-01304559-a	also	awn4-01882105-a
synset	awn4-01304559-a	similar	awn4-01304775-s
synset	awn4-01304559-a	similar	awn4-01304927-s
synset	awn4-01304559-a	similar	awn4-01305072-s
synset	awn4-01304577-n	instance_hypernym	awn4-00964833-n
synset	awn4-01304577-n	mero_part	awn4-01276228-n
synset	awn4-01304577-n	mero_part	awn4-01278929-n
synset	awn4-01304577-n	mero_part	awn4-01281613-n
synset	awn4-01304577-n	mero_part	awn4-01286428-n
synset	awn4-01304577-n	mero_part	awn4-01290765-n
synset	awn4-01304577-n	mero_part	awn4-01296620-n
synset	awn4-01304577-n	mero_part	awn4-01302733-n
synset	awn4-01304679-v	hypernym	awn4-02500687-v
synset	awn4-01304679-v	similar	awn4-02455370-v
synset	awn4-01304775-s	similar	awn4-01304559-a
synset	awn4-01304843-v	hypernym	awn4-01304044-v
synset	awn4-01304843-v	similar	awn4-01305025-v
synset	awn4-01304927-s	similar	awn4-01304559-a
synset	awn4-01304940-n	domain_region	awn4-08809019-n
synset	awn4-01304940-n	instance_hypernym	awn4-00975181-n
synset	awn4-01305025-v	hypernym	awn4-01304044-v
synset	awn4-01305025-v	similar	awn4-01304843-v
synset	awn4-01305072-s	similar	awn4-01304559-a
synset	awn4-01305174-n	domain_region	awn4-08809019-n
synset	awn4-01305174-n	instance_hypernym	awn4-00975181-n
synset	awn4-01305237-v	hypernym	awn4-01349980-v
synset	awn4-01305303-a	similar	awn4-01305479-s
synset	awn4-01305303-a	similar	awn4-01305634-s
synset	awn4-01305377-v	hypernym	awn4-01349980-v
synset	awn4-01305426-n	domain_region	awn4-08798733-n
synset	awn4-01305426-n	holo_part	awn4-08731605-n
synset	awn4-01305426-n	instance_hypernym	awn4-00975181-n
synset	awn4-01305426-n	mero_part	awn4-01287594-n
synset	awn4-01305479-s	similar	awn4-01305303-a
synset	awn4-01305514-v	hypernym	awn4-01305902-v
synset	awn4-01305514-v	hyponym	awn4-01305783-v
synset	awn4-01305634-s	similar	awn4-01305303-a
synset	awn4-01305642-v	hypernym	awn4-01343121-v
synset	awn4-01305743-n	domain_region	awn4-09212308-n
synset	awn4-01305743-n	instance_hypernym	awn4-00975181-n
synset	awn4-01305746-a	similar	awn4-01305977-s
synset	awn4-01305746-a	similar	awn4-01306233-s
synset	awn4-01305746-a	similar	awn4-01306384-s
synset	awn4-01305783-v	hypernym	awn4-01305514-v
synset	awn4-01305902-v	hypernym	awn4-01299048-v
synset	awn4-01305902-v	hyponym	awn4-01302857-v
synset	awn4-01305902-v	hyponym	awn4-01305514-v
synset	awn4-01305902-v	hyponym	awn4-01306736-v
synset	awn4-01305977-s	similar	awn4-01305746-a
synset	awn4-01306073-n	domain_region	awn4-08740839-n
synset	awn4-01306073-n	instance_hypernym	awn4-00964833-n
synset	awn4-01306207-v	hypernym	awn4-01343121-v
synset	awn4-01306230-n	domain_region	awn4-09037830-n
synset	awn4-01306230-n	instance_hypernym	awn4-00975181-n
synset	awn4-01306233-s	similar	awn4-01305746-a
synset	awn4-01306367-v	hypernym	awn4-01288043-v
synset	awn4-01306367-v	hyponym	awn4-01306515-v
synset	awn4-01306384-s	similar	awn4-01305746-a
synset	awn4-01306425-n	instance_hypernym	awn4-00964833-n
synset	awn4-01306479-a	similar	awn4-01306571-s
synset	awn4-01306515-v	hypernym	awn4-01306367-v
synset	awn4-01306571-s	similar	awn4-01306479-a
synset	awn4-01306612-n	domain_region	awn4-08891234-n
synset	awn4-01306612-n	instance_hypernym	awn4-00964678-n
synset	awn4-01306612-n	mero_part	awn4-01280248-n
synset	awn4-01306612-n	mero_part	awn4-01289431-n
synset	awn4-01306612-n	mero_part	awn4-01291042-n
synset	awn4-01306614-v	hypernym	awn4-01287064-v
synset	awn4-01306711-a	also	awn4-01134543-a
synset	awn4-01306711-a	similar	awn4-01306881-s
synset	awn4-01306711-a	similar	awn4-01307016-s
synset	awn4-01306711-a	similar	awn4-01307185-s
synset	awn4-01306736-v	hypernym	awn4-01305902-v
synset	awn4-01306847-n	instance_hypernym	awn4-00964833-n
synset	awn4-01306857-v	hypernym	awn4-01301254-v
synset	awn4-01306881-s	similar	awn4-01306711-a
synset	awn4-01307002-v	hypernym	awn4-01288043-v
synset	awn4-01307016-s	similar	awn4-01306711-a
synset	awn4-01307120-n	instance_hypernym	awn4-00975181-n
synset	awn4-01307126-v	hypernym	awn4-01343121-v
synset	awn4-01307185-s	similar	awn4-01306711-a
synset	awn4-01307262-v	hypernym	awn4-01343121-v
synset	awn4-01307309-a	also	awn4-01182518-a
synset	awn4-01307311-n	holo_part	awn4-01310929-n
synset	awn4-01307311-n	instance_hypernym	awn4-00975181-n
synset	awn4-01307376-v	hypernym	awn4-01343121-v
synset	awn4-01307498-n	domain_region	awn4-08949695-n
synset	awn4-01307498-n	instance_hypernym	awn4-00964833-n
synset	awn4-01307505-a	also	awn4-01326401-a
synset	awn4-01307505-a	similar	awn4-01307737-s
synset	awn4-01307505-a	similar	awn4-01308058-s
synset	awn4-01307505-a	similar	awn4-01308179-s
synset	awn4-01307505-a	similar	awn4-01308279-s
synset	awn4-01307604-v	hypernym	awn4-01343121-v
synset	awn4-01307638-n	instance_hypernym	awn4-00975181-n
synset	awn4-01307638-n	mero_part	awn4-01279127-n
synset	awn4-01307737-s	similar	awn4-01307505-a
synset	awn4-01307759-v	hypernym	awn4-01343121-v
synset	awn4-01307801-n	instance_hypernym	awn4-00975181-n
synset	awn4-01307901-v	hypernym	awn4-01308202-v
synset	awn4-01308021-v	hypernym	awn4-02089989-v
synset	awn4-01308042-n	domain_region	awn4-08974384-n
synset	awn4-01308042-n	instance_hypernym	awn4-00975181-n
synset	awn4-01308042-n	mero_part	awn4-01283483-n
synset	awn4-01308042-n	mero_part	awn4-01302485-n
synset	awn4-01308058-s	similar	awn4-01307505-a
synset	awn4-01308179-s	similar	awn4-01307505-a
synset	awn4-01308202-v	hypernym	awn4-01343121-v
synset	awn4-01308202-v	hyponym	awn4-01307901-v
synset	awn4-01308279-s	similar	awn4-01307505-a
synset	awn4-01308287-n	domain_region	awn4-08758708-n
synset	awn4-01308287-n	instance_hypernym	awn4-00964833-n
synset	awn4-01308391-v	hypernym	awn4-01935739-v
synset	awn4-01308391-v	hyponym	awn4-01308599-v
synset	awn4-01308498-n	instance_hypernym	awn4-00975181-n
synset	awn4-01308498-n	mero_part	awn4-01275723-n
synset	awn4-01308498-n	mero_part	awn4-01277635-n
synset	awn4-01308562-a	similar	awn4-01308659-s
synset	awn4-01308599-v	hypernym	awn4-01308391-v
synset	awn4-01308659-s	similar	awn4-01308562-a
synset	awn4-01308707-v	hypernym	awn4-00173351-v
synset	awn4-01308835-v	hypernym	awn4-01343121-v
synset	awn4-01308849-n	instance_hypernym	awn4-00975181-n
synset	awn4-01308849-n	mero_part	awn4-01272350-n
synset	awn4-01308849-n	mero_part	awn4-01274627-n
synset	awn4-01308849-n	mero_part	awn4-01283285-n
synset	awn4-01308849-n	mero_part	awn4-01284782-n
synset	awn4-01308849-n	mero_part	awn4-01289238-n
synset	awn4-01308849-n	mero_part	awn4-01300197-n
synset	awn4-01308849-n	mero_part	awn4-01301528-n
synset	awn4-01308849-n	mero_part	awn4-01301967-n
synset	awn4-01308884-a	similar	awn4-01309042-s
synset	awn4-01308952-v	hypernym	awn4-00221295-v
synset	awn4-01309042-s	similar	awn4-01308884-a
synset	awn4-01309085-v	hypernym	awn4-00221295-v
synset	awn4-01309226-v	hypernym	awn4-01309314-v
synset	awn4-01309227-n	instance_hypernym	awn4-00089847-n
synset	awn4-01309227-n	mero_part	awn4-01283007-n
synset	awn4-01309228-a	also	awn4-00833284-a
synset	awn4-01309228-a	also	awn4-00887249-a
synset	awn4-01309228-a	also	awn4-02278101-a
synset	awn4-01309228-a	similar	awn4-01309600-s
synset	awn4-01309228-a	similar	awn4-01309922-s
synset	awn4-01309228-a	similar	awn4-01310022-s
synset	awn4-01309228-a	similar	awn4-01310330-s
synset	awn4-01309228-a	similar	awn4-01310526-s
synset	awn4-01309228-a	similar	awn4-01310645-s
synset	awn4-01309228-a	similar	awn4-01310805-s
synset	awn4-01309228-a	similar	awn4-01311044-s
synset	awn4-01309228-a	similar	awn4-01311214-s
synset	awn4-01309314-v	hypernym	awn4-01311803-v
synset	awn4-01309314-v	hyponym	awn4-01309226-v
synset	awn4-01309402-n	instance_hypernym	awn4-00975181-n
synset	awn4-01309402-n	mero_part	awn4-01271379-n
synset	awn4-01309513-v	entails	awn4-01310820-v
synset	awn4-01309513-v	hypernym	awn4-01383303-v
synset	awn4-01309581-n	instance_hypernym	awn4-00975181-n
synset	awn4-01309581-n	mero_part	awn4-01292124-n
synset	awn4-01309600-s	similar	awn4-01309228-a
synset	awn4-01309680-v	hypernym	awn4-01255535-v
synset	awn4-01309790-n	instance_hypernym	awn4-00975181-n
synset	awn4-01309790-n	mero_part	awn4-01271126-n
synset	awn4-01309790-n	mero_part	awn4-01276493-n
synset	awn4-01309790-n	mero_part	awn4-01285678-n
synset	awn4-01309790-n	mero_part	awn4-01289672-n
synset	awn4-01309790-n	mero_part	awn4-01303914-n
synset	awn4-01309802-v	hypernym	awn4-00356912-v
synset	awn4-01309802-v	hyponym	awn4-01310269-v
synset	awn4-01309802-v	hyponym	awn4-01310668-v
synset	awn4-01309802-v	hyponym	awn4-01588311-v
synset	awn4-01309922-s	similar	awn4-01309228-a
synset	awn4-01310022-s	similar	awn4-01309228-a
synset	awn4-01310049-v	hypernym	awn4-01255535-v
synset	awn4-01310097-n	domain_region	awn4-08891234-n
synset	awn4-01310097-n	instance_hypernym	awn4-01082290-n
synset	awn4-01310245-n	domain_region	awn4-09025654-n
synset	awn4-01310245-n	instance_hypernym	awn4-00964833-n
synset	awn4-01310269-v	hypernym	awn4-01309802-v
synset	awn4-01310269-v	hyponym	awn4-01310431-v
synset	awn4-01310330-s	similar	awn4-01309228-a
synset	awn4-01310431-v	hypernym	awn4-01310269-v
synset	awn4-01310499-n	domain_region	awn4-09025654-n
synset	awn4-01310499-n	instance_hypernym	awn4-01147528-n
synset	awn4-01310526-s	exemplifies	awn4-07089193-n
synset	awn4-01310526-s	similar	awn4-01309228-a
synset	awn4-01310556-v	hypernym	awn4-00241924-v
synset	awn4-01310645-s	similar	awn4-01309228-a
synset	awn4-01310668-v	entails	awn4-01255535-v
synset	awn4-01310668-v	hypernym	awn4-01309802-v
synset	awn4-01310751-n	instance_hypernym	awn4-00975181-n
synset	awn4-01310751-n	mero_part	awn4-01300653-n
synset	awn4-01310805-s	similar	awn4-01309228-a
synset	awn4-01310820-v	hypernym	awn4-01252288-v
synset	awn4-01310820-v	hyponym	awn4-01214019-v
synset	awn4-01310820-v	is_entailed_by	awn4-01309513-v
synset	awn4-01310929-n	instance_hypernym	awn4-00975181-n
synset	awn4-01310929-n	mero_part	awn4-01290550-n
synset	awn4-01310929-n	mero_part	awn4-01295421-n
synset	awn4-01310929-n	mero_part	awn4-01307311-n
synset	awn4-01311041-v	hypernym	awn4-01496967-v
synset	awn4-01311041-v	hyponym	awn4-01311687-v
synset	awn4-01311041-v	similar	awn4-02410532-v
synset	awn4-01311044-s	similar	awn4-01309228-a
synset	awn4-01311159-n	instance_hypernym	awn4-00975181-n
synset	awn4-01311159-n	mero_part	awn4-01288674-n
synset	awn4-01311159-n	mero_part	awn4-01296325-n
synset	awn4-01311214-s	similar	awn4-01309228-a
synset	awn4-01311328-n	domain_region	awn4-09045691-n
synset	awn4-01311328-n	instance_hypernym	awn4-00964678-n
synset	awn4-01311341-v	hypernym	awn4-01496967-v
synset	awn4-01311341-v	hyponym	awn4-00507908-v
synset	awn4-01311341-v	similar	awn4-00052562-v
synset	awn4-01311341-v	similar	awn4-00508033-v
synset	awn4-01311380-a	also	awn4-00834256-a
synset	awn4-01311380-a	also	awn4-00887528-a
synset	awn4-01311380-a	also	awn4-02279294-a
synset	awn4-01311380-a	similar	awn4-01311691-s
synset	awn4-01311380-a	similar	awn4-01311849-s
synset	awn4-01311380-a	similar	awn4-01312175-s
synset	awn4-01311380-a	similar	awn4-01312383-s
synset	awn4-01311380-a	similar	awn4-01312481-s
synset	awn4-01311380-a	similar	awn4-01312612-s
synset	awn4-01311380-a	similar	awn4-01312790-s
synset	awn4-01311600-n	instance_hypernym	awn4-00975181-n
synset	awn4-01311600-n	mero_part	awn4-01287798-n
synset	awn4-01311600-n	mero_part	awn4-01295228-n
synset	awn4-01311687-v	hypernym	awn4-01311041-v
synset	awn4-01311691-s	similar	awn4-01311380-a
synset	awn4-01311803-v	hypernym	awn4-01558524-v
synset	awn4-01311803-v	hyponym	awn4-01309314-v
synset	awn4-01311803-v	hyponym	awn4-01373001-v
synset	awn4-01311849-s	similar	awn4-01311380-a
synset	awn4-01311886-n	domain_topic	awn4-07995848-n
synset	awn4-01311886-n	instance_hypernym	awn4-00975181-n
synset	awn4-01312138-v	hypernym	awn4-00069650-v
synset	awn4-01312175-s	similar	awn4-01311380-a
synset	awn4-01312298-n	domain_region	awn4-09185985-n
synset	awn4-01312298-n	instance_hypernym	awn4-00975181-n
synset	awn4-01312361-v	hypernym	awn4-00173351-v
synset	awn4-01312361-v	hyponym	awn4-01279995-v
synset	awn4-01312361-v	hyponym	awn4-01285016-v
synset	awn4-01312361-v	hyponym	awn4-01312909-v
synset	awn4-01312361-v	hyponym	awn4-01315470-v
synset	awn4-01312361-v	hyponym	awn4-01315773-v
synset	awn4-01312361-v	hyponym	awn4-02045912-v
synset	awn4-01312361-v	is_entailed_by	awn4-01165936-v
synset	awn4-01312361-v	is_entailed_by	awn4-01166163-v
synset	awn4-01312361-v	is_entailed_by	awn4-01745745-v
synset	awn4-01312361-v	is_entailed_by	awn4-01746437-v
synset	awn4-01312383-s	similar	awn4-01311380-a
synset	awn4-01312481-s	similar	awn4-01311380-a
synset	awn4-01312565-n	instance_hypernym	awn4-00975181-n
synset	awn4-01312612-s	similar	awn4-01311380-a
synset	awn4-01312785-v	hypernym	awn4-01229439-v
synset	awn4-01312790-s	similar	awn4-01311380-a
synset	awn4-01312838-n	instance_hypernym	awn4-00975181-n
synset	awn4-01312838-n	mero_part	awn4-01281366-n
synset	awn4-01312909-v	hypernym	awn4-01312361-v
synset	awn4-01312909-v	hyponym	awn4-01313077-v
synset	awn4-01312946-a	also	awn4-02186899-a
synset	awn4-01312946-a	also	awn4-02279294-a
synset	awn4-01312946-a	similar	awn4-01313228-s
synset	awn4-01312946-a	similar	awn4-01313500-s
synset	awn4-01313027-n	instance_hypernym	awn4-00975181-n
synset	awn4-01313027-n	mero_part	awn4-01275280-n
synset	awn4-01313077-v	hypernym	awn4-01312909-v
synset	awn4-01313215-v	hypernym	awn4-01285636-v
synset	awn4-01313228-s	similar	awn4-01312946-a
synset	awn4-01313280-n	instance_hypernym	awn4-00975181-n
synset	awn4-01313280-n	mero_part	awn4-01274408-n
synset	awn4-01313320-v	hypernym	awn4-00173351-v
synset	awn4-01313320-v	hyponym	awn4-01313624-v
synset	awn4-01313320-v	hyponym	awn4-01314556-v
synset	awn4-01313500-s	similar	awn4-01312946-a
synset	awn4-01313536-n	domain_region	awn4-08891234-n
synset	awn4-01313536-n	instance_hypernym	awn4-00975181-n
synset	awn4-01313536-n	mero_part	awn4-01274860-n
synset	awn4-01313624-v	domain_topic	awn4-00924141-n
synset	awn4-01313624-v	hypernym	awn4-01313320-v
synset	awn4-01313640-a	also	awn4-02188427-a
synset	awn4-01313640-a	similar	awn4-01314022-s
synset	awn4-01313763-v	entails	awn4-00173351-v
synset	awn4-01313763-v	hypernym	awn4-01285148-v
synset	awn4-01313763-v	hyponym	awn4-01314268-v
synset	awn4-01313763-v	hyponym	awn4-01314382-v
synset	awn4-01313763-v	hyponym	awn4-01314783-v
synset	awn4-01313835-n	instance_hypernym	awn4-00975181-n
synset	awn4-01314011-n	instance_hypernym	awn4-00998759-n
synset	awn4-01314011-n	mero_part	awn4-01273921-n
synset	awn4-01314011-n	mero_part	awn4-01276664-n
synset	awn4-01314011-n	mero_part	awn4-01279781-n
synset	awn4-01314011-n	mero_part	awn4-01284959-n
synset	awn4-01314011-n	mero_part	awn4-01289924-n
synset	awn4-01314011-n	mero_part	awn4-01297282-n
synset	awn4-01314011-n	mero_part	awn4-01297864-n
synset	awn4-01314011-n	mero_part	awn4-01298996-n
synset	awn4-01314011-n	mero_part	awn4-01301064-n
synset	awn4-01314011-n	mero_part	awn4-01302999-n
synset	awn4-01314011-n	mero_part	awn4-01303273-n
synset	awn4-01314011-n	mero_part	awn4-01303571-n
synset	awn4-01314022-s	similar	awn4-01313640-a
synset	awn4-01314038-v	hypernym	awn4-01285148-v
synset	awn4-01314268-v	hypernym	awn4-01313763-v
synset	awn4-01314276-a	similar	awn4-01314560-s
synset	awn4-01314276-a	similar	awn4-01314660-s
synset	awn4-01314276-a	similar	awn4-01314769-s
synset	awn4-01314276-a	similar	awn4-01314928-s
synset	awn4-01314276-a	similar	awn4-01315060-s
synset	awn4-01314276-a	similar	awn4-01315170-s
synset	awn4-01314276-a	similar	awn4-01315331-s
synset	awn4-01314276-a	similar	awn4-01315421-s
synset	awn4-01314276-a	similar	awn4-01315522-s
synset	awn4-01314382-v	hypernym	awn4-01313763-v
synset	awn4-01314556-v	hypernym	awn4-01313320-v
synset	awn4-01314560-s	similar	awn4-01314276-a
synset	awn4-01314587-n	has_domain_topic	awn4-08131556-n
synset	awn4-01314587-n	instance_hypernym	awn4-00998759-n
synset	awn4-01314587-n	mero_part	awn4-01272836-n
synset	awn4-01314587-n	mero_part	awn4-01273121-n
synset	awn4-01314587-n	mero_part	awn4-01273600-n
synset	awn4-01314587-n	mero_part	awn4-01274162-n
synset	awn4-01314587-n	mero_part	awn4-01278687-n
synset	awn4-01314587-n	mero_part	awn4-01280431-n
synset	awn4-01314587-n	mero_part	awn4-01280725-n
synset	awn4-01314587-n	mero_part	awn4-01281002-n
synset	awn4-01314587-n	mero_part	awn4-01282548-n
synset	awn4-01314587-n	mero_part	awn4-01284515-n
synset	awn4-01314587-n	mero_part	awn4-01285459-n
synset	awn4-01314587-n	mero_part	awn4-01286617-n
synset	awn4-01314587-n	mero_part	awn4-01290275-n
synset	awn4-01314587-n	mero_part	awn4-01291554-n
synset	awn4-01314587-n	mero_part	awn4-01293490-n
synset	awn4-01314587-n	mero_part	awn4-01295931-n
synset	awn4-01314587-n	mero_part	awn4-01296143-n
synset	awn4-01314587-n	mero_part	awn4-01298019-n
synset	awn4-01314587-n	mero_part	awn4-01299188-n
synset	awn4-01314587-n	mero_part	awn4-01301715-n
synset	awn4-01314660-s	similar	awn4-01314276-a
synset	awn4-01314769-s	similar	awn4-01314276-a
synset	awn4-01314783-v	hypernym	awn4-01313763-v
synset	awn4-01314921-v	hypernym	awn4-01478583-v
synset	awn4-01314928-s	similar	awn4-01314276-a
synset	awn4-01315031-v	hypernym	awn4-00173351-v
synset	awn4-01315031-v	hyponym	awn4-01315317-v
synset	awn4-01315060-s	similar	awn4-01314276-a
synset	awn4-01315170-s	similar	awn4-01314276-a
synset	awn4-01315317-v	hypernym	awn4-01315031-v
synset	awn4-01315331-s	similar	awn4-01314276-a
synset	awn4-01315421-s	similar	awn4-01314276-a
synset	awn4-01315470-v	hypernym	awn4-01312361-v
synset	awn4-01315522-s	similar	awn4-01314276-a
synset	awn4-01315584-n	hypernym	awn4-07956792-n
synset	awn4-01315584-n	mero_member	awn4-00015568-n
synset	awn4-01315584-n	mero_member	awn4-01345170-n
synset	awn4-01315584-n	mero_member	awn4-01468635-n
synset	awn4-01315584-n	mero_member	awn4-01761823-n
synset	awn4-01315584-n	mero_member	awn4-01765166-n
synset	awn4-01315584-n	mero_member	awn4-01769840-n
synset	awn4-01315584-n	mero_member	awn4-01908969-n
synset	awn4-01315584-n	mero_member	awn4-01910928-n
synset	awn4-01315584-n	mero_member	awn4-01911056-n
synset	awn4-01315584-n	mero_member	awn4-01911344-n
synset	awn4-01315584-n	mero_member	awn4-01920651-n
synset	awn4-01315584-n	mero_member	awn4-01920793-n
synset	awn4-01315584-n	mero_member	awn4-01920951-n
synset	awn4-01315584-n	mero_member	awn4-01924200-n
synset	awn4-01315584-n	mero_member	awn4-01924528-n
synset	awn4-01315584-n	mero_member	awn4-01925812-n
synset	awn4-01315584-n	mero_member	awn4-01926278-n
synset	awn4-01315584-n	mero_member	awn4-01927231-n
synset	awn4-01315584-n	mero_member	awn4-01931001-n
synset	awn4-01315584-n	mero_member	awn4-01931378-n
synset	awn4-01315584-n	mero_member	awn4-01931688-n
synset	awn4-01315584-n	mero_member	awn4-01932037-n
synset	awn4-01315584-n	mero_member	awn4-01936848-n
synset	awn4-01315584-n	mero_member	awn4-01941491-n
synset	awn4-01315584-n	mero_member	awn4-01942239-n
synset	awn4-01315584-n	mero_member	awn4-01943129-n
synset	awn4-01315584-n	mero_member	awn4-02315847-n
synset	awn4-01315584-n	mero_member	awn4-02316147-n
synset	awn4-01315584-n	mero_member	awn4-02317369-n
synset	awn4-01315584-n	mero_member	awn4-02317961-n
synset	awn4-01315584-n	mero_member	awn4-02318348-n
synset	awn4-01315584-n	mero_member	awn4-02318690-n
synset	awn4-01315584-n	mero_member	awn4-02318832-n
synset	awn4-01315584-n	mero_member	awn4-02319044-n
synset	awn4-01315694-a	similar	awn4-01315959-s
synset	awn4-01315694-a	similar	awn4-01316132-s
synset	awn4-01315694-a	similar	awn4-01316300-s
synset	awn4-01315694-a	similar	awn4-01316479-s
synset	awn4-01315694-a	similar	awn4-01316603-s
synset	awn4-01315694-a	similar	awn4-01316789-s
synset	awn4-01315773-v	hypernym	awn4-01312361-v
synset	awn4-01315909-v	hypernym	awn4-01366351-v
synset	awn4-01315909-v	similar	awn4-01235951-v
synset	awn4-01315909-v	similar	awn4-01363602-v
synset	awn4-01315959-s	similar	awn4-01315694-a
synset	awn4-01316071-v	hypernym	awn4-00215377-v
synset	awn4-01316071-v	hyponym	awn4-01616493-v
synset	awn4-01316132-s	similar	awn4-01315694-a
synset	awn4-01316252-v	hypernym	awn4-01335412-v
synset	awn4-01316300-s	similar	awn4-01315694-a
synset	awn4-01316379-n	hypernym	awn4-00004475-n
synset	awn4-01316379-n	hypernym	awn4-00006484-n
synset	awn4-01316440-v	hypernym	awn4-01378302-v
synset	awn4-01316479-s	similar	awn4-01315694-a
synset	awn4-01316517-n	hypernym	awn4-00004475-n
synset	awn4-01316583-v	hypernym	awn4-02242867-v
synset	awn4-01316583-v	hyponym	awn4-01316868-v
synset	awn4-01316583-v	hyponym	awn4-01316983-v
synset	awn4-01316583-v	hyponym	awn4-02462490-v
synset	awn4-01316583-v	similar	awn4-02291049-v
synset	awn4-01316603-s	similar	awn4-01315694-a
synset	awn4-01316636-n	domain_topic	awn4-06085077-n
synset	awn4-01316636-n	hypernym	awn4-00004475-n
synset	awn4-01316789-s	similar	awn4-01315694-a
synset	awn4-01316868-v	hypernym	awn4-01316583-v
synset	awn4-01316879-n	hypernym	awn4-00015568-n
synset	awn4-01316879-n	hyponym	awn4-01318471-n
synset	awn4-01316883-a	similar	awn4-01317151-s
synset	awn4-01316883-a	similar	awn4-01317491-s
synset	awn4-01316883-a	similar	awn4-01317817-s
synset	awn4-01316883-a	similar	awn4-01317979-s
synset	awn4-01316883-a	similar	awn4-01318203-s
synset	awn4-01316883-a	similar	awn4-01318293-s
synset	awn4-01316983-v	hypernym	awn4-01316583-v
synset	awn4-01317100-v	hypernym	awn4-02132078-v
synset	awn4-01317151-s	domain_topic	awn4-08458195-n
synset	awn4-01317151-s	similar	awn4-01316883-a
synset	awn4-01317154-n	hypernym	awn4-00015568-n
synset	awn4-01317233-v	hypernym	awn4-01318273-v
synset	awn4-01317272-n	hypernym	awn4-00015568-n
synset	awn4-01317398-v	hypernym	awn4-01318273-v
synset	awn4-01317401-n	hypernym	awn4-00015568-n
